"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"481ec44fd6a5d511ef42eddf47334a725d3a540c","com.cloudera.oryx.app.batch.mllib.kmeans.KMeansEvalIT.testDunnIndexForClustering()V","0","0","0","0","0","0","0","0","100.362","16.2857","3444.75","228.089","45","26","191.375","211.52","109.241","63.8834","82.0018","47.9543","1","0","0","0","5","0","0","0","0","0","8","8","5","0","8","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481ec44fd6a5d511ef42eddf47334a725d3a540c","com.cloudera.oryx.app.batch.mllib.kmeans.KMeansEvalIT.testSilhouetteCoefficientForClustering()V","0","0","0","0","0","0","0","0","100.362","16.2857","3444.75","228.089","45","26","191.375","211.52","109.241","63.8834","82.0018","47.9543","1","0","0","0","5","0","0","0","0","0","8","8","5","0","8","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481ec44fd6a5d511ef42eddf47334a725d3a540c","com.cloudera.oryx.app.batch.mllib.kmeans.KMeansEvalIT.testDaviesBouldinIndexForClustering()V","0","0","0","0","0","0","0","0","100.362","16.2857","3444.75","228.089","45","26","191.375","211.52","109.241","63.8834","82.0018","47.9543","1","0","0","0","5","0","0","0","0","0","8","8","5","0","8","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481ec44fd6a5d511ef42eddf47334a725d3a540c","com.cloudera.oryx.app.batch.mllib.kmeans.KMeansEvalIT.testSSEForClustering()V","0","0","0","0","0","0","0","0","100.362","16.2857","3444.75","228.089","45","26","191.375","211.52","109.241","63.8834","82.0018","47.9543","1","0","0","0","5","0","0","0","0","0","8","8","5","0","8","8","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49c1ead1c67cc8b980a4be36cff731a14ba4f3fb","com.cloudera.oryx.app.speed.als.ALSSpeedIT.testALSSpeed()V","0","0","0","0","0","0","0","0","1004.77","57.5172","215356","3592.84","512","159","11964.2","3744.2","59.2558","34.6525","34.1286","19.9582","8","2","2","0","13","0.1","7","0","0.1","7","63","79","41","0","63","79","41","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"03f2c7f0ebb0042b92e67815be63d6b9b5cddedc","com.cloudera.oryx.lambda.batch.ValueToWritableFunctionTest.testNullKey()V","0","0","0","0","0","0","0","0","101.409","10.7692","4198.93","260.271","82","27","233.274","389.901","100.901","59.0067","69.971","40.9187","1","0","0","0","3","0","0","0","0","0","11","11","7","0","11","11","7","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"eb08674e77479787fa9288f2c824e48af8539ff2","com.cloudera.oryx.common.text.TextUtilsTest.testJoinDelimited()V","0","0","0","0","0","0","0","0","101.623","6.4","1399.84","125.137","46","27","77.7688","218.725","113.727","66.5069","88.4741","51.7393","1","0","0","0","1","0","0","0","0","0","6","6","3","0","6","6","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0c6bf96eb475361ed45c4d7e54a970819e33802a","com.cloudera.oryx.lambda.batch.SaveToHDFSFunction.<init>(LString;LString;LClass;LClass;LClass;LClass;LConfiguration;)V","0","0","0","0","0","0","0","0","101.623","8.8","2887.17","202.76","69","27","160.398","328.087","96.7745","56.5933","64.0171","37.4369","1","0","0","1","0","0","0","0","0","0","15","15","7","7","15","15","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96491d3b4a6649c3c53bed17f1545e3f4f411f7f","com.cloudera.oryx.lambda.batch.SaveToHDFSFunction.<init>(LString;LString;LClass;LClass;LClass;LClass;LConfiguration;)V","0","0","0","0","0","0","0","0","101.623","8.8","2887.17","202.76","69","27","160.398","328.087","96.7745","56.5933","64.0171","37.4369","1","0","0","1","0","0","0","0","0","0","15","15","7","7","15","15","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49c1ead1c67cc8b980a4be36cff731a14ba4f3fb","com.cloudera.oryx.lambda.batch.BatchLayer.<init>(LConfig;)V","0","0","0","0","0","0","0","0","101.623","9.6","3423.52","227.151","75","27","190.196","356.617","99.9559","58.4537","68.6068","40.1209","1","0","0","2","2","0","0","0","0","0","12","12","8","1","12","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0c6bf96eb475361ed45c4d7e54a970819e33802a","com.cloudera.oryx.common.io.IOUtilsTest.testChooseFreePort()V","0","0","0","0","0","0","0","0","101.948","16.6667","3055.29","210.556","39","26","169.738","183.317","109.985","64.3185","83.0754","48.5821","1","1","1","0","3","0","0","0","0","0","8","8","4","0","8","8","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"df27388cd4a3029d67283e23ecdd70b83fa4bd9b","com.cloudera.oryx.app.serving.kmeans.Assign.nearestClusterID(Ljava/lang/String;)Ljava/lang/Integer;","0","0","0","0","0","0","0","0","101.948","16.6667","3055.29","210.556","39","26","169.738","183.317","117.369","68.6367","93.8301","54.8714","2","0","0","2","4","0","0","0","0","0","5","5","3","1","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7f8f3cdde532d5bd1f8f41ab31e10719ed4ab984","com.cloudera.oryx.app.serving.kmeans.Assign.nearestClusterID(Ljava/lang/String;)Ljava/lang/Integer;","0","0","0","0","0","0","0","0","101.948","16.6667","3055.29","210.556","39","26","169.738","183.317","117.369","68.6367","93.8301","54.8714","2","0","0","2","4","0","0","0","0","0","5","5","3","1","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"aed5c73de7645c46f9fc3da32ea8c14fffe18e50","com.cloudera.oryx.app.speed.als.ALSSpeedIT.testALSSpeed()V","0","0","0","0","0","0","0","0","1019.82","57.9942","216402","3604.46","509","161","12022.3","3731.44","60.294","35.2596","36.0017","21.0536","7","1","1","0","16","0.104478","7","0","0.104478","7","60","76","39","0","60","76","39","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"91004a03413eef0fdfd6e75a61b68248d11db0e5","com.cloudera.oryx.app.speed.als.ALSSpeedIT.testALSSpeed()V","0","0","0","0","0","0","0","0","1019.82","57.9942","216402","3604.46","509","161","12022.3","3731.44","60.294","35.2596","36.0017","21.0536","7","1","1","0","16","0.104478","7","0","0.104478","7","60","76","39","0","60","76","39","0","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0"
"cd8d4fed685a312cde10a2f090221aa23867e2c9","com.cloudera.oryx.batch.Main.main([Ljava/lang/String;)V","0","0","0","0","0","0","0","0","102.862","22","4188.76","259.851","41","25","232.709","190.398","111.951","65.4683","85.9119","50.2409","1","1","1","0","5","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"cd8d4fed685a312cde10a2f090221aa23867e2c9","com.cloudera.oryx.speed.Main.main([Ljava/lang/String;)V","0","0","0","0","0","0","0","0","102.862","22","4188.76","259.851","41","25","232.709","190.398","111.951","65.4683","85.9119","50.2409","1","1","1","0","5","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8de37c9b69a6688bc4af8f1d3601161a942aff58","com.cloudera.oryx.speed.Main.main([Ljava/lang/String;)V","0","0","0","0","0","0","0","0","102.862","22","4188.76","259.851","41","25","232.709","190.398","111.951","65.4683","85.9119","50.2409","1","1","1","0","5","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8de37c9b69a6688bc4af8f1d3601161a942aff58","com.cloudera.oryx.batch.Main.main([Ljava/lang/String;)V","0","0","0","0","0","0","0","0","102.862","22","4188.76","259.851","41","25","232.709","190.398","111.951","65.4683","85.9119","50.2409","1","1","1","0","5","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"d6687d2eb4391d042aa1d5e80653326e501b0fed","com.cloudera.oryx.app.speed.als.ALSSpeedIT.testALSSpeed()V","0","0","0","0","0","0","0","0","1020.57","57.4382","218538","3628.14","519","161","12141","3804.75","58.9173","34.4545","33.4873","19.5832","8","2","2","0","13","0.0985916","7","0","0.0985916","7","64","80","42","0","64","80","42","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","1"
"008d439437affbae40d70282d6114384c0f813cc","com.cloudera.oryx.kafka.util.ConsumeData.iterator()Lcom/cloudera/oryx/common/collection/CloseableIterator;","0","0","0","0","0","0","0","0","103.588","11","2039.85","160.842","39","27","113.325","185.441","108.017","63.1677","80.2362","46.9217","1","0","0","4","2","0","0","0","0","0","9","9","3","0","9","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27e9046b2bd92243c260efd8bcd0af46b92bdf9e","com.cloudera.oryx.kafka.util.ConsumeData.iterator()Lcom/cloudera/oryx/common/collection/CloseableIterator;","0","0","0","0","0","0","0","0","103.588","11","2039.85","160.842","39","27","113.325","185.441","108.017","63.1677","80.2362","46.9217","1","0","0","4","2","0","0","0","0","0","9","9","3","0","9","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2ca76e7a17cb7b04c628a6e7322fd66328caf514","com.cloudera.oryx.common.OryxTest.sleepSeconds(I)V","0","0","0","0","0","0","0","0","103.588","12","2225.29","170.448","39","27","123.627","185.441","105.85","61.9005","77.3137","45.2127","3","2","2","7","0","0","0","0","0","0","10","10","5","1","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55adb53ee568345ed12c856ccd976ad500d0d240","com.cloudera.oryx.app.speed.rdf.RDFSpeedIT.expectedPositiveMean(I)D","0","0","0","0","0","0","0","0","103.588","16","3043.13","209.997","40","27","169.063","190.195","111.726","65.3371","85.6899","50.111","2","1","1","1","0","0","0","0","0","0","7","7","6","1","7","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96491d3b4a6649c3c53bed17f1545e3f4f411f7f","com.cloudera.oryx.app.batch.mllib.rdf.RDFUpdate$4.call(Ljava/util/List;Ljava/util/List;)Ljava/util/List;","0","0","0","0","0","0","0","0","103.848","31.5","9476.09","447.802","64","26","526.449","300.828","107.179","62.6778","79.1295","46.2745","2","1","1","0","1","0","0","0","0","0","8","8","6","2","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0c6bf96eb475361ed45c4d7e54a970819e33802a","com.cloudera.oryx.app.batch.mllib.rdf.RDFUpdate$4.call(Ljava/util/List;Ljava/util/List;)Ljava/util/List;","0","0","0","0","0","0","0","0","103.848","31.5","9476.09","447.802","64","26","526.449","300.828","107.179","62.6778","79.1295","46.2745","2","1","1","0","1","0","0","0","0","0","8","8","6","2","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"eff199ff1f6cad1b4ff13829dfb29ff4884d4c31","com.cloudera.oryx.app.serving.kmeans.model.KMeansServingModel.<init>(Ljava/util/List;Lcom/cloudera/oryx/app/schema/InputSchema;)V","0","0","0","0","0","0","0","0","104.711","16.625","4189.65","259.887","53","27","232.758","252.009","108.33","63.3508","105.375","61.6231","1","0","0","2","1","0.111111","1","0","0.111111","1","8","8","6","2","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"481ec44fd6a5d511ef42eddf47334a725d3a540c","com.cloudera.oryx.app.serving.kmeans.model.KMeansServingModel.<init>(Ljava/util/List;Lcom/cloudera/oryx/app/schema/InputSchema;)V","0","0","0","0","0","0","0","0","104.711","16.625","4189.65","259.887","53","27","232.758","252.009","108.33","63.3508","105.375","61.6231","1","0","0","2","1","0.111111","1","0","0.111111","1","8","8","6","2","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08aa247a098e6225c8499b18f9ffb667856cd7c3","com.cloudera.oryx.app.serving.kmeans.model.KMeansServingModel.<init>(Ljava/util/List;Lcom/cloudera/oryx/app/schema/InputSchema;)V","0","0","0","0","0","0","0","0","104.711","16.625","4189.65","259.887","53","27","232.758","252.009","108.33","63.3508","105.375","61.6231","1","0","0","2","1","0.111111","1","0","0.111111","1","8","8","6","2","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08aa247a098e6225c8499b18f9ffb667856cd7c3","com.cloudera.oryx.app.speed.kmeans.KMeansSpeedModelManager$ReduceFeatureAndCountFn.call(LTuple2;LTuple2;)LTuple2;","0","0","0","0","0","0","0","0","106.09","27.1429","8388.98","412.863","65","27","466.054","309.068","105.13","61.4798","99.7008","58.3045","2","1","1","0","0","0.1","1","0","0.1","1","9","10","7","2","9","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7f8f3cdde532d5bd1f8f41ab31e10719ed4ab984","com.cloudera.oryx.app.mllib.als.AbstractALSIT.parseIDsFromContent(Ljava/util/List;)Ljava/util/Collection;","0","0","0","0","0","0","0","0","106.107","24.75","5235.11","301.498","45","26","290.84","211.52","111.174","65.0139","84.8927","49.6448","2","1","1","2","0","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3e37e6e1d93a28c4cbc14584101fe0c8c9b46743","com.cloudera.oryx.ml.serving.als.model.ALSServingModel.toString()Ljava/lang/String;","0","0","0","0","0","0","0","0","106.709","9.23077","1863.77","151.448","42","28","103.543","201.909","107.344","62.7745","79.3679","46.414","2","1","1","0","0","0","0","0","0","0","9","9","4","0","9","9","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5b3cc27a32aa3f6951e3733e2a9b9b0ccd4175e6","com.cloudera.oryx.app.speed.rdf.RDFSpeedIT.checkProbability(IILBinomialDistribution;)V","0","0","0","0","0","0","0","0","107.02","16.6667","4246.5","262.233","53","28","235.916","254.79","104.428","61.0689","75.1603","43.9534","2","0","0","1","0","0","0","0","0","0","10","10","3","3","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08aa247a098e6225c8499b18f9ffb667856cd7c3","com.cloudera.oryx.app.kmeans.KMeansUtilsTest.testNonUniqueIDs()V","0","0","0","0","0","0","0","0","107.02","8","1807.57","148.387","47","28","100.42","225.946","108.898","63.6828","81.5069","47.6648","1","0","0","0","2","0","0","0","0","0","8","8","1","0","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"03f2c7f0ebb0042b92e67815be63d6b9b5cddedc","com.cloudera.oryx.lambda.batch.ValueWritableConverter.toWritable(LV;)LWritable;","0","0","0","0","0","0","0","0","107.748","15.75","2920.69","204.326","39","27","162.261","185.441","104.306","60.9976","75.0862","43.91","3","2","2","3","0","0","0","0","0","0","11","11","5","1","11","11","5","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"08aa247a098e6225c8499b18f9ffb667856cd7c3","com.cloudera.oryx.app.serving.kmeans.Assign.nearestClusterID(Ljava/lang/String;)Ljava/lang/Integer;","0","0","0","0","0","0","0","0","107.748","17.5","3494.84","230.295","42","27","194.158","199.705","116.924","68.3763","93.1878","54.4958","2","0","0","2","5","0","0","0","0","0","5","5","3","1","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"d6687d2eb4391d042aa1d5e80653326e501b0fed","com.cloudera.oryx.lambda.serving.AbstractServingIT.startUpdateTopics(Lcom/cloudera/oryx/kafka/util/DatumGenerator;I)V","0","0","0","0","0","0","0","0","109.24","13.7222","2836.61","200.385","43","28","157.589","206.716","102.792","60.112","72.6978","42.5133","1","0","0","3","4","0","0","0","0","0","12","14","4","2","12","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"3b0fc229b3818b52dda4b6b863f9bca5dcfc4d86","com.cloudera.oryx.lambda.speed.MockSpeedModelManager.consume(LIterator;LConfiguration;)V","0","0","0","0","0","0","0","0","109.717","19.8","4519.04","273.337","48","27","251.058","228.235","110.778","64.7826","84.3221","49.3112","2","1","1","0","3","0","0","0","0","0","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fc360fa3282bc438b5a71d6d7c6e2f585e824614","com.cloudera.oryx.ml.serving.als.DotsFunction.apply([F)D","0","0","0","0","0","0","0","0","110.439","21.25","4597.03","276.472","45","28","255.391","216.331","106.986","62.5647","78.8503","46.1113","2","1","1","0","1","0","0","0","0","0","9","9","7","1","9","9","7","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9116a5ada9a110bd788ea7d980eae7c307c262ba","com.cloudera.oryx.app.serving.als.SimilarityTest.testRescorer()V","0","0","0","0","0","0","0","0","111.906","9.10714","2212.12","169.774","50","29","122.895","242.899","106.613","62.3469","78.2113","45.7376","1","0","0","0","3","0","0","0","0","0","9","9","4","0","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6024e00dd45bf69a5dddbb1243fe0518e7e41efe","com.cloudera.oryx.app.serving.als.SimilarityTest.testRescorer()V","0","0","0","0","0","0","0","0","111.906","9.10714","2212.12","169.774","50","29","122.895","242.899","106.613","62.3469","78.2113","45.7376","1","0","0","0","3","0","0","0","0","0","9","9","4","0","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"fc360fa3282bc438b5a71d6d7c6e2f585e824614","com.cloudera.oryx.ml.serving.als.model.ALSServingModel$TopNConsumer.<init>(LQueue;ILDoubleFunction;LPredicate;)V","0","0","0","0","0","0","0","0","112.106","10.4615","2795.21","198.431","55","29","155.289","267.189","102.867","60.156","72.8063","42.5768","1","0","0","1","0","0","0","0","0","0","11","11","6","4","11","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
