"Hash","LongName","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules","Number of Bugs"
"21d712306d38cb33488304cd356b0c812323557d","com.thinkaurelius.titan.graphdb.database.idassigner.StandardIDPool.startIDBlockGetter()V","0","0","0","0","0","0","0","0","101.409","8.07692","1344.17","121.797","35","27","74.6761","166.421","114.918","67.2035","125.266","73.2549","2","1","1","2","1","0.25","2","0","0.25","2","6","7","5","0","6","7","5","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"598e12b21c73c1eb837031f2bee0398c08ad9d09","com.thinkaurelius.titan.graphdb.database.idassigner.StandardIDPool.startIDBlockGetter()V","0","0","0","0","0","0","0","0","101.409","8.07692","1344.17","121.797","35","27","74.6761","166.421","114.918","67.2035","125.266","73.2549","2","1","1","2","1","0.25","2","0","0.25","2","6","7","5","0","6","7","5","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.relations.LabeledTitanEdge.getRelations(Lcom/thinkaurelius/titan/graphdb/query/AtomicQuery;Z)Ljava/lang/Iterable;","0","0","0","0","0","0","0","0","101.948","15","2679.25","192.904","38","26","148.847","178.617","114.55","66.9884","89.7638","52.4935","2","1","1","0","3","0","0","0","0","0","6","6","3","2","6","6","3","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"e715670b304da165feafdf2a991772ae8ff46f25","com.thinkaurelius.titan.graphdb.relations.AttributeUtil.checkAttributeType(Lcom/thinkaurelius/titan/core/TitanKey;Ljava/lang/Object;)V","0","0","0","0","0","0","0","0","101.948","23.3333","5374.17","306.813","49","26","298.565","230.322","108.568","63.4899","81.133","47.4462","2","1","1","1","2","0","0","0","0","0","8","8","3","2","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.relations.AttributeUtil.checkAttributeType(Lcom/thinkaurelius/titan/core/TitanKey;Ljava/lang/Object;)V","0","0","0","0","0","0","0","0","101.948","23.3333","5374.17","306.813","49","26","298.565","230.322","108.568","63.4899","81.133","47.4462","2","1","1","3","2","0","0","0","0","0","8","8","3","2","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"814a5107c5858ef3d4411610feaed4cf74237eb5","com.thinkaurelius.titan.graphdb.TitanGraphTest.testThreadBoundTx()V","0","0","0","0","0","0","0","0","1013.93","27.7073","102414","2188.97","508","155","5689.65","3696.27","56.7619","33.1941","15.4241","9.01993","5","1","1","0","11","0.0128205","1","0","0.0128205","1","77","91","69","0","77","91","69","0","1","0","2","34","0","1","0","0","0","0","0","0","0","1","0","9","0","25","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"5f904d746f517fc714368c0258df4fd545e3829f","com.thinkaurelius.titan.graphdb.query.SimpleVertexQueryProcessor.iterator()Ljava/util/Iterator;","0","0","0","0","0","0","0","0","103.848","23.1","5754.75","321.133","53","26","319.708","249.123","97.7463","57.1616","65.6227","38.3758","3","1","1","0","3","0","0","0","0","0","15","15","8","0","19","19","9","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2acbf827aca75c65380851dfff34901e88a2f37c","com.thinkaurelius.titan.graphdb.TitanGraphTest.testTypes()V","0","0","0","0","0","0","0","0","1037.19","75.2688","464076","5994.13","839","163","25782","6165.58","44.8451","26.2252","4.86338","2.84408","10","1","1","0","44","0.0378788","5","0","0.0378788","5","127","158","98","0","127","158","98","0","9","0","7","38","0","9","0","0","0","0","0","0","0","9","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","1"
"7720850da32092290f6ee0e375eb22cb367a3310","com.thinkaurelius.faunus.tinkerpop.gremlin.ScriptExecutorTest.testVariableAllocation()V","0","0","0","0","0","0","0","0","106.09","10","1711.76","143.096","36","27","95.0977","171.176","126.23","73.819","106.513","62.2883","1","0","0","0","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"5f904d746f517fc714368c0258df4fd545e3829f","com.thinkaurelius.titan.graphdb.query.condition.DirectionCondition.evaluate(Lcom/thinkaurelius/titan/core/TitanRelation;)Z","0","0","0","0","0","0","0","0","106.09","15.7143","3212.95","217.739","43","27","178.497","204.46","108.957","63.7176","81.7965","47.8342","3","1","1","0","2","0","0","0","0","0","8","8","5","1","8","8","5","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.graphdb.database.idassigner.StandardIDPool.startIDBlockGetter()V","0","0","0","0","0","0","0","0","106.606","8.5","1593.64","136.435","39","28","88.5355","187.487","111.801","65.3807","119.152","69.6796","2","1","1","2","1","0.222222","2","0","0.222222","2","7","8","6","0","7","8","6","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86e5b6e3b408b55a7705c20627e702ca5c1fe313","com.thinkaurelius.titan.graphdb.TitanIndexTest.testGraphOfTheGods()V","0","0","0","0","0","0","0","0","106.709","10.9615","3003.67","208.178","57","28","166.871","274.019","104.279","60.9822","111.676","65.3077","1","0","0","0","4","0.285714","4","4","0.285714","4","10","11","7","0","10","11","7","0","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"a1e70246868f0fc9e3e6e1bd454f2b0b13170c3b","com.thinkaurelius.titan.graphdb.loading.EdgeLoadingTest.edgeLoadingTest()V","0","0","0","0","0","0","0","0","108.278","33.3","18729.9","705.273","117","28","1040.55","562.461","90.142","52.7146","54.4484","31.8412","1","0","0","0","5","0","0","0","0","0","19","20","16","0","19","20","16","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"21d712306d38cb33488304cd356b0c812323557d","com.thinkaurelius.titan.diskstorage.keycolumnvalue.StandardStoreFeatures$Builder.build()Lcom/thinkaurelius/titan/diskstorage/keycolumnvalue/StandardStoreFeatures;","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","120.919","70.7131","98.8507","57.8074","1","0","0","1","0","0","0","0","0","0","9","9","1","0","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.diskstorage.keycolumnvalue.StandardStoreFeatures$Builder.build()Lcom/thinkaurelius/titan/diskstorage/keycolumnvalue/StandardStoreFeatures;","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","120.919","70.7131","98.8507","57.8074","1","0","0","1","0","0","0","0","0","0","9","9","1","0","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.diskstorage.keycolumnvalue.StandardStoreFeatures.supportsInterruption()Z","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","130.441","76.2816","112.588","65.8411","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.diskstorage.idmanagement.ConsistentKeyIDAuthority.supportsInterruption()Z","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","134.056","78.3955","117.803","68.8909","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8e76984347ad0cc94af1cde0ecb9b018e79d526c","com.thinkaurelius.titan.graphdb.database.serialize.kryo.KryoSerializer.close()V","0","0","0","0","0","0","0","0","11.6096","2.5","38.7744","11.4559","6","6","2.15414","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4d4700f2228f768450954df98aa8af68df125e2f","com.thinkaurelius.titan.graphdb.TitanIndexTest.testGraphOfTheGods()V","0","0","0","0","0","0","0","0","11.6096","2.5","45.2368","12.6958","7","6","2.51316","18.0947","129.64","75.8128","154.369","90.274","1","0","0","0","0","0.444444","4","4","0.444444","4","5","5","2","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33a560db97bf3187ac45d1fe4fdf2e6b817bec40","com.thinkaurelius.titan.graphdb.database.serialize.attribute.BooleanSerializer.read(Ljava/nio/ByteBuffer;)Ljava/lang/Boolean;","0","0","0","0","0","0","0","0","110.439","15","3100.74","212.64","43","28","172.264","206.716","111.063","64.9493","84.835","49.6111","3","2","1","0","0","0","0","0","0","0","7","7","6","1","7","7","6","0","0","0","0","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.query.SimpleAtomicQuery.interval(Ljava/lang/String;Ljava/lang/Comparable;Ljava/lang/Comparable;)Lcom/thinkaurelius/titan/graphdb/query/AtomicQuery;","0","0","0","0","0","0","0","0","110.439","16.25","3124.78","213.737","40","28","173.599","192.294","114.167","66.7641","89.2103","52.1698","2","1","1","0","2","0","0","0","0","0","6","6","4","3","6","6","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"de5ed8fe8b9525d3a760033fc7a8e2877220b0fe","com.thinkaurelius.titan.diskstorage.hazelcast.AbstractHazelcastStoreManager.beginTransaction(Lcom/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreTxConfig;)Lcom/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreTransaction;","0","0","0","0","0","0","0","0","111.89","16.5","3410.82","226.589","43","28","189.49","206.716","105.515","61.7047","76.7289","44.8707","2","1","1","0","2","0","0","0","0","0","10","10","5","1","10","10","5","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.graphdb.idmanagement.IDPoolTest.testAllocationTimeoutAndRecovery()V","0","0","0","0","0","0","0","0","111.906","7","2210.38","169.686","65","29","122.799","315.769","90.5391","52.9468","76.7458","44.8806","2","1","1","0","0","0.0833333","2","0","0.0322581","2","22","31","15","0","60","75","26","0","1","0","7","3","0","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"21d712306d38cb33488304cd356b0c812323557d","com.thinkaurelius.titan.graphdb.idmanagement.IDPoolTest.testAllocationTimeoutAndRecovery()V","0","0","0","0","0","0","0","0","111.906","7","2210.38","169.686","65","29","122.799","315.769","90.5391","52.9468","76.7458","44.8806","2","1","1","0","0","0.0833333","2","0","0.0350877","2","22","31","15","0","55","69","25","0","1","0","7","3","0","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"598e12b21c73c1eb837031f2bee0398c08ad9d09","com.thinkaurelius.titan.graphdb.idmanagement.IDPoolTest.testAllocationTimeoutAndRecovery()V","0","0","0","0","0","0","0","0","111.906","7","2244.39","171.422","66","29","124.688","320.627","90.4597","52.9004","76.6312","44.8136","2","1","1","0","0","0.0833333","2","0","0.0350877","2","22","31","15","0","55","69","25","0","1","0","7","3","0","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0"
"376bad20b40a842876fbda80efd2583266c88cfe","com.thinkaurelius.titan.graphdb.TitanGraphTest.testThreadBoundTx()V","0","0","0","0","0","0","0","0","1110.94","38.72","161621","2967.1","564","169","8978.95","4174.1","56.3598","32.9589","22.8916","13.3869","4","1","1","0","17","0.0493827","4","4","0.0493827","4","77","90","71","0","77","90","71","0","0","0","2","35","0","0","0","0","0","0","0","0","0","0","0","9","0","26","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"86bc51a0b9aa5d6d59ec1770f6fdafff8d0a5f7e","com.thinkaurelius.titan.graphdb.inmemory.InMemoryMetricsTest.verifyMetrics(Ljava/lang/String;Ljava/lang/String;Ljava/util/Map;)V","0","0","0","0","0","0","0","0","113.112","15.5455","3775.98","242.486","50","29","209.776","242.899","110.224","64.4588","83.6249","48.9035","3","2","2","2","1","0","0","0","0","0","7","7","5","3","7","7","5","0","0","0","0","4","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2beffb4767bcaab8cdfb54dbcb08c819c0a8dd3c","com.thinkaurelius.titan.graphdb.transaction.StandardTitanTx$VertexConstructor.get(Ljava/lang/Long;)Lcom/thinkaurelius/titan/graphdb/internal/InternalVertex;","0","0","0","0","0","0","0","0","114.968","10","5878.16","325.707","121","29","326.564","587.816","74.8628","43.7794","45.7083","26.73","14","5","3","0","0","0.0243902","1","0","0.0243902","1","40","43","30","1","40","43","30","0","0","0","3","6","0","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.query.SimpleAtomicQuery.type(Lcom/thinkaurelius/titan/core/TitanType;)Lcom/thinkaurelius/titan/graphdb/query/SimpleAtomicQuery;","0","0","0","0","0","0","0","0","115.652","27.6","7960.98","398.698","60","28","442.277","288.441","94.7266","55.3957","61.368","35.8877","4","3","3","12","5","0","0","0","0","0","17","17","11","1","17","17","11","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"627201ea7c20d1f72ab1d548ad5ec11041da09ee","com.thinkaurelius.titan.diskstorage.Backend.getStorageManager(Lcom/thinkaurelius/titan/diskstorage/configuration/Configuration;)Lcom/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStoreManager;","0","0","0","0","0","0","0","0","116.239","21","5202.9","300.26","51","29","289.05","247.757","106.28","62.1522","77.8327","45.5162","2","1","1","3","3","0","0","0","0","0","9","9","5","1","9","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"8ed7a34830b0a78e03142c2f4be6ea9d63b30fa8","com.thinkaurelius.titan.diskstorage.keycolumnvalue.StandardStoreFeatures.<init>(ZZZZZZZZZZZLcom/thinkaurelius/titan/diskstorage/util/time/TimestampProviders;ZZZZLcom/thinkaurelius/titan/diskstorage/configuration/Configuration;Lcom/thinkaurelius/titan/diskstorage/configuration/Configuration;Lcom/thinkaurelius/titan/diskstorage/configuration/Configuration;Z)V","0","0","0","0","0","0","0","0","116.239","4","2370.69","177.794","122","29","131.705","592.674","81.9393","47.9177","42.6143","24.9207","1","0","0","0","0","0","0","0","0","0","31","31","20","20","31","31","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0221302fd6e14f6d4c85062bd25fcd0608ff1a14","com.thinkaurelius.titan.diskstorage.Backend$2.call()Ljava/lang/String;","0","0","0","0","0","0","0","0","117.759","25.1429","6962.18","364.611","57","29","386.788","276.905","103.535","60.5468","74.0759","43.3192","4","1","1","0","2","0","0","0","0","0","10","10","5","0","10","10","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.vertices.VertexUtil.getQuerySpecificIterable(Lcom/thinkaurelius/titan/graphdb/adjacencylist/AdjacencyList;Lcom/thinkaurelius/titan/graphdb/query/AtomicQuery;)Ljava/lang/Iterable;","0","0","0","0","0","0","0","0","118.039","36","10383.9","475.963","60","28","576.883","288.441","103.553","60.5572","73.9997","43.2747","3","2","1","2","7","0","0","0","0","0","10","10","6","2","10","10","6","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86e5b6e3b408b55a7705c20627e702ca5c1fe313","com.thinkaurelius.titan.example.GraphOfTheGodsFactory.create(Ljava/lang/String;)Lcom/thinkaurelius/titan/core/TitanGraph;","0","0","0","0","0","0","0","0","118.764","5.5","1565.3","134.813","58","30","86.961","284.6","101.129","59.1397","70.2991","41.1106","1","0","0","0","0","0","0","0","0","0","12","13","10","1","12","13","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0"
"9258a9dd339b1bf7a4039cf3d7e44807ce3e5a5f","com.thinkaurelius.titan.example.GraphOfTheGodsFactory.create(Ljava/lang/String;)Lcom/thinkaurelius/titan/core/TitanGraph;","0","0","0","0","0","0","0","0","118.764","5.5","1565.3","134.813","58","30","86.961","284.6","101.129","59.1397","70.2991","41.1106","1","0","0","0","0","0","0","0","0","0","12","13","10","1","12","13","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0"
"ed88d7286080492045efafb45a69fa4cb6eeb94d","com.thinkaurelius.titan.graphdb.query.SimpleAtomicQuery.getType(Ljava/lang/String;)Lcom/thinkaurelius/titan/core/TitanType;","0","0","0","0","0","0","0","0","119.552","21.0833","4506.59","272.834","44","29","250.366","213.751","110.889","64.8475","84.5839","49.4643","3","1","1","4","4","0","0","0","0","0","7","7","4","1","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33a560db97bf3187ac45d1fe4fdf2e6b817bec40","com.thinkaurelius.titan.graphdb.database.serialize.attribute.FloatSerializer.writeObjectData(Lcom/thinkaurelius/titan/graphdb/database/serialize/DataOutput;Ljava/lang/Float;)V","0","0","0","0","0","0","0","0","120.768","21","5976.59","329.333","58","30","332.033","284.6","109.631","64.1115","82.6663","48.3429","2","0","0","0","2","0","0","0","0","0","7","7","4","2","7","7","4","0","0","0","0","4","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33a560db97bf3187ac45d1fe4fdf2e6b817bec40","com.thinkaurelius.titan.graphdb.database.serialize.attribute.DoubleSerializer.writeObjectData(Lcom/thinkaurelius/titan/graphdb/database/serialize/DataOutput;Ljava/lang/Double;)V","0","0","0","0","0","0","0","0","120.768","21","5976.59","329.333","58","30","332.033","284.6","109.631","64.1115","82.6663","48.3429","2","0","0","0","2","0","0","0","0","0","7","7","4","2","7","7","4","0","0","0","0","4","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
